1.612775327713984741e-01 -3.108014735044489774e-01 1.111396239660513152e-01 2.964197898229669059e-01 6.408758724067061159e-03 -1.043315143318422483e-01 1.418090374042615953e-02 5.769941789577291702e-02 -6.900097983939906116e-03 -3.449493186192296307e-02 7.385298225088984120e-03 1.950629371644982055e-02 -1.587959885746810518e-02 -1.284543456679729939e-02 2.309574212112135638e-04 -2.132716349792876664e-01 1.058482327289338665e+00 -1.092645877234063980e-03 1.018653723883683254e-03 9.103286189025567698e-04
2.670074983253847953e-05 -5.120355894493213330e-06 1.851669515333818911e-06 5.170905173620262678e-06 1.785488347599448573e-07 -1.701939119518639424e-06 3.209659045235211136e-07 1.055259435716708249e-06 -7.534760171097738276e-08 -4.821938516436031076e-07 1.674219087921698944e-07 3.034446864998513749e-07 -2.190346579698140544e-07 -1.643360190415899391e-07 7.141599891856195647e-08 -3.347050307892638418e-06 1.667549526025903115e-05 3.430926389110387380e-08 1.426005607447038196e-08 -2.839518603289323101e-08
-5.120355894493211635e-06 3.219866465685881967e-05 -3.412732580869398405e-06 -9.428316313544821963e-06 -2.883669914981730289e-07 3.229786010185792280e-06 -5.067757843856510255e-07 -1.888018623841638905e-06 1.768694622546597165e-07 9.897897207115784172e-07 -2.691633819034491981e-07 -5.904487536010307824e-07 4.576318623630579422e-07 3.428600894034783669e-07 -5.486911477716566269e-08 6.438805691242928708e-06 -3.201446508007456539e-05 -8.164174218161172665e-09 -3.253403026491586233e-08 1.673839121033805998e-08
1.851669515333819335e-06 -3.412732580869398405e-06 2.528254772358213968e-05 3.388539826290684434e-06 7.264360877759370833e-08 -1.159504994047327103e-06 2.013009590638615401e-07 6.726633121117525902e-07 -6.387975834073113534e-08 -3.453837028398870285e-07 8.645764336362677850e-08 2.008851578264080943e-07 -1.703146033035387723e-07 -1.177200848860785042e-07 9.233645117173913482e-09 -2.299330897134699316e-06 1.136125015936751839e-05 -3.853949258542900181e-09 8.377063798699050029e-09 -8.268644687091791064e-10
5.170905173620263525e-06 -9.428316313544820269e-06 3.388539826290684434e-06 3.229197331426481694e-05 3.477673616083990490e-07 -3.161995113865205111e-06 5.802315713880675454e-07 1.943643098133341800e-06 -1.362455744776671355e-07 -8.868376013902871049e-07 2.955162469205416722e-07 5.596035315432942435e-07 -4.183270053505583521e-07 -2.821573276941000087e-07 9.552884567852937585e-08 -6.148398645518732645e-06 3.058480055158333444e-05 4.403077197612342413e-08 3.026940659438195323e-08 -5.473390982820405970e-08
1.785488347599448573e-07 -2.883669914981730819e-07 7.264360877759372156e-08 3.477673616083991019e-07 2.442451544643065359e-05 -9.301387606684751111e-08 3.367285867312590721e-08 8.374088230475335279e-08 8.035117351643525825e-09 -5.494564846238206733e-09 1.927379807126531508e-08 1.612887985544524787e-08 -2.717726671273966644e-09 6.476131609356470013e-09 1.469085770620194377e-08 -1.373286345615701592e-07 7.109803246945944810e-07 1.122415594051843168e-08 2.154929575288490810e-09 -1.394326383219091399e-08
-1.701939119518639212e-06 3.229786010185792703e-06 -1.159504994047327103e-06 -3.161995113865205111e-06 -9.301387606684752434e-08 2.500962286227272210e-05 -1.696288531164904420e-07 -6.355681895356503096e-07 6.087532638573608989e-08 3.315983459064793175e-07 -8.855818882243694846e-08 -1.953361946744787687e-07 1.568550302335618049e-07 1.109441727294476409e-07 -1.263887120720165132e-08 2.158435899823262076e-06 -1.071246039632301288e-05 -6.201145519659577266e-10 -1.079793235509259956e-08 6.172174482073981160e-09
3.209659045235211136e-07 -5.067757843856510255e-07 2.013009590638615401e-07 5.802315713880674395e-07 3.367285867312590721e-08 -1.696288531164904949e-07 2.419771751855936089e-05 1.233591746951746923e-07 3.674512921947057577e-09 -2.750044757758656704e-08 1.998151328730514521e-08 2.750291976071196071e-08 -1.641855642993962081e-08 -3.637048976968218419e-09 1.231738631549254803e-08 -2.988385608228993495e-07 1.486424629146776571e-06 7.360172861815532147e-09 1.282670460887817355e-09 -9.559082900216358739e-09
1.055259435716708037e-06 -1.888018623841638481e-06 6.726633121117525902e-07 1.943643098133341376e-06 8.374088230475335279e-08 -6.355681895356503096e-07 1.233591746951746923e-07 2.419190730623116590e-05 -2.493919569562225284e-08 -1.632915488886845009e-07 7.286894304942198416e-08 1.047470571793511267e-07 -7.625029960931842856e-08 -4.340198122885789082e-08 3.275717727772289324e-08 -1.192100369123367334e-06 5.939604964973600490e-06 2.327420544852849595e-08 5.720139943246025675e-09 -2.380561109126936506e-08
-7.534760171097736953e-08 1.768694622546597165e-07 -6.387975834073114858e-08 -1.362455744776671090e-07 8.035117351643525825e-09 6.087532638573610312e-08 3.674512921947057163e-09 -2.493919569562224622e-08 2.408244353655813243e-05 3.001386367644214549e-08 -2.805251910794532657e-09 -1.076152931470283051e-08 1.239684348107477248e-08 1.308726785776027119e-08 2.699348789618703214e-09 1.389242608539274222e-07 -6.842014900320267962e-07 2.046009104989089585e-09 -2.641684902325057083e-10 -3.667065935235954532e-09
-4.821938516436032134e-07 9.897897207115782055e-07 -3.453837028398870285e-07 -8.868376013902871049e-07 -5.494564846238206733e-09 3.315983459064793704e-07 -2.750044757758656704e-08 -1.632915488886845009e-07 3.001386367644213887e-08 2.439980501836976962e-05 -1.685227308911326452e-08 -6.579804527058852214e-08 5.669021458142754431e-08 5.265208222015738929e-08 7.593327960210891238e-09 7.121912822478750518e-07 -3.531791812445232868e-06 1.081806460382697632e-08 -3.446437814829802862e-09 -1.117432811292893227e-08
1.674219087921699209e-07 -2.691633819034492510e-07 8.645764336362677850e-08 2.955162469205416193e-07 1.927379807126531508e-08 -8.855818882243694846e-08 1.998151328730514521e-08 7.286894304942198416e-08 -2.805251910794531830e-09 -1.685227308911326783e-08 2.438649988053923111e-05 1.164776220602869391e-08 -5.355186170454950258e-09 -1.579679449299405007e-09 1.518844411776983905e-08 -1.503596074243792642e-07 7.629348161259893909e-07 1.275326837059457094e-08 5.307072003425640887e-10 -1.007021931258005452e-08
3.034446864998513749e-07 -5.904487536010308883e-07 2.008851578264081208e-07 5.596035315432942435e-07 1.612887985544524787e-08 -1.953361946744787952e-07 2.750291976071196071e-08 1.047470571793511002e-07 -1.076152931470282886e-08 -6.579804527058853537e-08 1.164776220602869391e-08 2.446923724068309804e-05 -3.006560414847590788e-08 -2.605736284943459924e-08 -1.231101196068599340e-09 -4.069404849638901670e-07 2.026593825001840757e-06 -4.894033622831951572e-09 2.495092558323628060e-09 3.514570822973125066e-09
-2.190346579698140544e-07 4.576318623630579951e-07 -1.703146033035387723e-07 -4.183270053505582992e-07 -2.717726671273964990e-09 1.568550302335618313e-07 -1.641855642993962081e-08 -7.625029960931842856e-08 1.239684348107477248e-08 5.669021458142755093e-08 -5.355186170454952740e-09 -3.006560414847590126e-08 2.462984978805838327e-05 2.169312781138547820e-08 7.670430866364189552e-09 3.283548739718900973e-07 -1.617369509359015129e-06 7.764551386145113168e-09 -1.668139015276362125e-09 -5.514554009345653838e-09
-1.643360190415899127e-07 3.428600894034783669e-07 -1.177200848860785042e-07 -2.821573276941000087e-07 6.476131609356470013e-09 1.109441727294476541e-07 -3.637048976968217592e-09 -4.340198122885790406e-08 1.308726785776027119e-08 5.265208222015738929e-08 -1.579679449299406041e-09 -2.605736284943460917e-08 2.169312781138547820e-08 2.453639879906528742e-05 5.112989524749279483e-09 2.667624718906727246e-07 -1.326156796875252785e-06 7.888607018953019795e-09 -1.088653806184590934e-09 -9.714285596726315480e-09
