6.081109303806432331e-01 5.170891629165401682e-01 3.184059827589952874e-01 2.273075352181387898e-01 1.176838909691402951e-01 4.115040502562884728e-02 4.738914694839627129e-04 -4.128054363161447887e-03 -1.285568452619425747e-02 -2.681560945279258187e-02 7.965442094948362861e-01 6.782159117915022017e-01 7.936940816664687925e-02 1.327007363791144270e-02 -9.072964115838496116e-03 -1.441815194935559818e-04 5.138942908235467621e-01 4.497230533973065048e-02 5.138942908235467621e-01 4.365257884790591514e-01
5.686497956196908538e-05 3.290732750630307818e-05 2.080661561543387439e-05 1.520577486950363177e-05 8.437671061743688648e-06 3.721747450006209862e-06 1.233501778182233651e-06 9.501615567753965246e-07 4.347029487922208578e-07 -4.219732424667877544e-07 5.007137689164639356e-05 4.277952575819399825e-05 6.047839606260091449e-06 2.004440389546129260e-06 6.835655389556202811e-07 1.202803588206906898e-06 3.273897719838417936e-05 3.954356665631597343e-06 3.273897719838417936e-05 2.797122838035761815e-05
3.290732750630307818e-05 4.851283784370461123e-05 1.792960735321752074e-05 1.317251240967747230e-05 7.288954301248458628e-06 3.230658756219490945e-06 1.061512731763933762e-06 8.293250032109624567e-07 3.677402770289621559e-07 -3.923655311230075544e-07 4.277952575819399825e-05 3.671349106790074498e-05 5.249820478856672257e-06 1.724958189116392337e-06 6.043645689222600546e-07 1.007582411984571971e-06 2.797122838035761476e-05 3.432574928483208653e-06 2.797122838035761476e-05 2.400497492901202505e-05
2.080661561543386762e-05 1.792960735321752412e-05 3.500853891430361878e-05 8.506215751572274137e-06 4.644623527193239421e-06 2.056597218328885740e-06 6.517753852188750259e-07 5.233221368666332594e-07 2.131170188601525886e-07 -3.021252527552321002e-07 2.704860030006403434e-05 2.330848955918278509e-05 3.341970479784439010e-06 1.059135000980671943e-06 3.945873084492840799e-07 6.024251663523965859e-07 1.768562327311878934e-05 2.185134544474440517e-06 1.768562327311878934e-05 1.524016625023489364e-05
1.520577486950363177e-05 1.317251240967746722e-05 8.506215751572274137e-06 3.059951152228870857e-05 3.438158725249348346e-06 1.529706969173872697e-06 4.782181102943301615e-07 3.908383348646051382e-07 1.524804249664392901e-07 -2.411444210165787613e-07 1.976750733035472063e-05 1.712426613258071230e-05 2.485773824907543610e-06 7.771044292282866183e-07 3.002104800562532650e-07 4.270576792268632283e-07 1.292490863907808565e-05 1.625313654747239661e-06 1.292490863907808565e-05 1.119663554822584892e-05
8.437671061743686954e-06 7.288954301248459475e-06 4.644623527193239421e-06 3.438158725249348346e-06 2.645014671744656105e-05 8.492567953552099798e-07 2.786825195131504897e-07 2.192700177920323314e-07 9.728516550281276358e-08 -1.039886753257300581e-07 1.096897238026679473e-05 9.475640591622996894e-06 1.380042292452216085e-06 4.528590942088695259e-07 1.655247586055768524e-07 2.542965264793709826e-07 7.172020402482134758e-06 9.023353450649105903e-07 7.172020402482134758e-06 6.195611156061189495e-06
3.721747450006209862e-06 3.230658756219490945e-06 2.056597218328885740e-06 1.529706969173872697e-06 8.492567953552100857e-07 1.670270004424589613e-05 1.273134815758781341e-07 1.032354882398340250e-07 4.391414953509990551e-08 -4.787616946963722798e-08 4.838271685008073498e-06 4.199856383085338653e-06 6.283481833574131339e-07 2.068844075608019414e-07 7.299830731219163963e-08 1.132140768577762846e-07 3.163485332505278467e-06 4.108430429644623278e-07 3.163485332505278467e-06 2.746059942786567092e-06
1.233501778182233228e-06 1.061512731763933762e-06 6.517753852188750259e-07 4.782181102943302674e-07 2.786825195131504897e-07 1.273134815758781341e-07 1.644742405291579494e-05 3.481290518888330634e-08 1.896603524533975183e-08 -4.925519308327585758e-09 1.603552311636903238e-06 1.379966551293113869e-06 2.068844075608019414e-07 7.612522248835238527e-08 2.327489700646296583e-08 4.399479348412072287e-08 1.048476511454898434e-06 1.352705741743704778e-07 1.048476511454898434e-06 9.022858219993437082e-07
9.501615567753966305e-07 8.293250032109623508e-07 5.233221368666332594e-07 3.908383348646051911e-07 2.192700177920322785e-07 1.032354882398340382e-07 3.481290518888330634e-08 1.655769412260490472e-05 1.191037556744039536e-08 -1.197781282746947006e-08 1.235210023808015524e-06 1.078122504174251405e-06 1.677576683897303137e-07 5.657097093193537529e-08 1.799476227086468911e-08 3.020615786290707232e-08 8.076373232590870247e-07 1.096877062548236697e-07 8.076373232590870247e-07 7.049262527293180882e-07
4.347029487922208578e-07 3.677402770289620500e-07 2.131170188601525621e-07 1.524804249664392901e-07 9.728516550281276358e-08 4.391414953509990551e-08 1.896603524533975183e-08 1.191037556744039371e-08 1.636374528000107621e-05 5.753768812551477837e-09 5.651138334298872104e-07 4.780623601376507603e-07 7.136049299453732577e-08 3.081980727367709506e-08 8.603498502681990296e-09 1.929454637252970514e-08 3.694975064733876815e-07 4.665878388104363761e-08 3.694975064733876815e-07 3.125792354746178007e-07
