9.539999999999999869e-02
-8.497400000000000508e-01
1.975999999999999979e-02
9.912999999999999590e-01
1.731999999999999929e-01
-8.155999999999999917e-01
-4.821999999999999897e-02
9.667999999999999927e-01
2.564400000000000013e-01
-7.752200000000000202e-01
-1.183000000000000024e-01
9.281599999999999850e-01
3.274199999999999888e-01
-7.273199999999999665e-01
-1.717799999999999883e-01
8.763400000000000079e-01
3.816599999999999993e-01
-6.682599999999999651e-01
-2.188199999999999867e-01
8.175799999999999734e-01
