7.578000000000000014e-02
-9.670199999999999907e-01
-1.758000000000000118e-01
9.677999999999999936e-01
3.225799999999999779e-01
-9.024199999999999999e-01
-4.158000000000000029e-01
8.666199999999999459e-01
5.550000000000000488e-01
-7.734199999999999964e-01
-6.338000000000000300e-01
7.192399999999999904e-01
7.525600000000000067e-01
-5.955000000000000293e-01
-8.065999999999999837e-01
5.140400000000000524e-01
8.939399999999999569e-01
-3.785800000000000276e-01
-9.231399999999999606e-01
2.771199999999999775e-01
