,jobid,machine,date,sim type,nt,pauli twirling,dynamic decoupling,epsilon,mass,counts bare
0,63067c74e9f73b717085437c,ibm_nairobi,2022-09-10 11:52:01.463743,evolution,1,True,True,0.3,1.0,"{'0x0': 379, '0x1': 152, '0x2': 154, '0x3': 452, '0x4': 114, '0x5': 301, '0x6': 341, '0x7': 107}"
1,63067c74e9f73b717085437c,ibm_nairobi,2022-09-10 11:52:01.466813,evolution,1,True,True,0.3,1.0,"{'0x0': 384, '0x1': 146, '0x2': 126, '0x3': 375, '0x4': 132, '0x5': 398, '0x6': 332, '0x7': 107}"
2,63067c74e9f73b717085437c,ibm_nairobi,2022-09-10 11:52:01.469134,evolution,1,True,True,0.3,1.0,"{'0x0': 348, '0x1': 145, '0x2': 171, '0x3': 397, '0x4': 87, '0x5': 357, '0x6': 371, '0x7': 124}"
3,63067c74e9f73b717085437c,ibm_nairobi,2022-09-10 11:52:01.470972,evolution,1,True,True,0.3,1.0,"{'0x0': 390, '0x1': 147, '0x2': 139, '0x3': 395, '0x4': 137, '0x5': 310, '0x6': 376, '0x7': 106}"
4,63067c74e9f73b717085437c,ibm_nairobi,2022-09-10 11:52:01.473144,evolution,1,True,True,0.3,1.0,"{'0x0': 405, '0x1': 140, '0x2': 162, '0x3': 374, '0x4': 128, '0x5': 379, '0x6': 312, '0x7': 100}"
5,63067c74e9f73b717085437c,ibm_nairobi,2022-09-10 11:52:01.475667,evolution,1,True,True,0.3,1.0,"{'0x0': 374, '0x1': 131, '0x2': 141, '0x3': 422, '0x4': 115, '0x5': 314, '0x6': 393, '0x7': 110}"
6,63067c74e9f73b717085437c,ibm_nairobi,2022-09-10 11:52:01.478739,evolution,1,True,True,0.3,1.0,"{'0x0': 380, '0x1': 170, '0x2': 112, '0x3': 381, '0x4': 118, '0x5': 388, '0x6': 362, '0x7': 89}"
7,63067c74e9f73b717085437c,ibm_nairobi,2022-09-10 11:52:01.482357,evolution,1,True,True,0.3,1.0,"{'0x0': 397, '0x1': 173, '0x2': 140, '0x3': 408, '0x4': 118, '0x5': 325, '0x6': 317, '0x7': 122}"
8,63067c74e9f73b717085437c,ibm_nairobi,2022-09-10 11:52:01.486268,evolution,1,True,True,0.3,1.0,"{'0x0': 378, '0x1': 150, '0x2': 141, '0x3': 463, '0x4': 121, '0x5': 269, '0x6': 371, '0x7': 107}"
9,63067c74e9f73b717085437c,ibm_nairobi,2022-09-10 11:52:01.490775,evolution,1,True,True,0.3,1.0,"{'0x0': 412, '0x1': 153, '0x2': 141, '0x3': 388, '0x4': 136, '0x5': 361, '0x6': 307, '0x7': 102}"
