6.766666666666665622e-03 -8.333333333333340373e-04 -3.166666666666666588e-03 -3.666666666666665081e-04 2.499999999999999618e-03 5.700000000000001073e-03 -5.000000000000004441e-04 3.133333333333333456e-03 1.100000000000000066e-03 -1.100000000000000066e-03 -4.500000000000000527e-03 -4.966666666666666972e-03 3.999999999999999107e-04 -2.799999999999999972e-03 -1.533333333333333597e-03 -2.333333333333333526e-03 3.933333333333333820e-03 -9.333333333333336491e-04 -2.833333333333332670e-03 -1.999999999999997656e-04
4.080491074295765179e-03 3.826539874012474703e-03 3.975503695084388507e-03 3.708094249471413466e-03 4.444409722086587432e-03 4.861446972524400591e-03 4.415565900563847221e-03 2.916136459744614069e-03 4.208021440587541434e-03 4.958572823347907714e-03 3.852776776415795836e-03 3.388373366982168258e-03 3.777888887254950145e-03 4.463282299932291516e-03 4.597761129876954365e-03 3.810025760581717703e-03 3.587302711054746879e-03 4.648998299116185486e-03 4.624592074102520413e-03 3.388673945824695940e-03
