6.281109303806432509e-01 5.370891629165401859e-01 3.384059827589953051e-01 2.473075352181387798e-01 1.376838909691402990e-01 7.643800628203606395e-02 2.559236433685495304e-02 1.983993204604819066e-02 8.930394342257178680e-03 -8.519511815990725087e-03 6.281109303806432509e-01 5.370891629165401859e-01 7.643800628203606395e-02 2.559236433685495304e-02 8.405412218585772005e-03 2.335978644765463949e-02 6.281109303806432509e-01 7.643800628203606395e-02 6.281109303806432509e-01 5.370891629165401859e-01
5.686497956196908538e-05 3.290732750630307818e-05 2.080661561543387439e-05 1.520577486950363177e-05 8.437671061743688648e-06 4.652184312507761480e-06 1.541877222727791852e-06 1.187701945969245656e-06 5.433786859902760987e-07 -5.274665530834845606e-07 3.851644376280491291e-05 3.290732750630307818e-05 4.652184312507761480e-06 1.541877222727791641e-06 5.258196453504771556e-07 1.415063044949302432e-06 3.851644376280491291e-05 4.652184312507761480e-06 3.851644376280491291e-05 3.290732750630307818e-05
3.290732750630307818e-05 4.851283784370461123e-05 1.792960735321752074e-05 1.317251240967747230e-05 7.288954301248458628e-06 4.038323445274363470e-06 1.326890914704917361e-06 1.036656254013702965e-06 4.596753462862025890e-07 -4.904569139037592577e-07 3.290732750630307818e-05 2.824114697530826277e-05 4.038323445274363470e-06 1.326890914704917361e-06 4.648958222478924230e-07 1.185391072923025911e-06 3.290732750630307818e-05 4.038323445274363470e-06 3.290732750630307818e-05 2.824114697530826954e-05
2.080661561543386762e-05 1.792960735321752412e-05 3.500853891430361878e-05 8.506215751572274137e-06 4.644623527193239421e-06 2.570746522911106540e-06 8.147192315235938353e-07 6.541526710832914684e-07 2.663962735751906761e-07 -3.776565659440400193e-07 2.080661561543387100e-05 1.792960735321752074e-05 2.570746522911106540e-06 8.147192315235938353e-07 3.035286988071416203e-07 7.087354898263489059e-07 2.080661561543387100e-05 2.570746522911106540e-06 2.080661561543387100e-05 1.792960735321752074e-05
1.520577486950363177e-05 1.317251240967746722e-05 8.506215751572274137e-06 3.059951152228870857e-05 3.438158725249348346e-06 1.912133711467340978e-06 5.977726378679129136e-07 4.885479185807563169e-07 1.906005312080491258e-07 -3.014305262707233457e-07 1.520577486950363177e-05 1.317251240967746722e-05 1.912133711467340978e-06 5.977726378679128077e-07 2.309311385048101855e-07 5.024207990904273399e-07 1.520577486950363177e-05 1.912133711467340978e-06 1.520577486950363177e-05 1.317251240967746722e-05
8.437671061743686954e-06 7.288954301248459475e-06 4.644623527193239421e-06 3.438158725249348346e-06 2.645014671744656105e-05 1.061570994194012422e-06 3.483531493914381254e-07 2.740875222400404010e-07 1.216064568785159412e-07 -1.299858441571625694e-07 8.437671061743686954e-06 7.288954301248459475e-06 1.061570994194012422e-06 3.483531493914381254e-07 1.273267373889052629e-07 2.991723840933776702e-07 8.437671061743686954e-06 1.061570994194012422e-06 8.437671061743686954e-06 7.288954301248459475e-06
4.652184312507762327e-06 4.038323445274363470e-06 2.570746522911106540e-06 1.912133711467340978e-06 1.061570994194012634e-06 2.609796881913420847e-05 1.989273149623095713e-07 1.613054503747406822e-07 6.861585864859358705e-08 -7.480651479630816748e-08 4.652184312507761480e-06 4.038323445274362623e-06 6.041809455359740613e-07 1.989273149623095713e-07 7.019068010787656791e-08 1.664912894967298404e-07 4.652184312507761480e-06 6.041809455359740613e-07 4.652184312507761480e-06 4.038323445274362623e-06
1.541877222727791429e-06 1.326890914704917149e-06 8.147192315235938353e-07 5.977726378679127019e-07 3.483531493914380724e-07 1.989273149623095713e-07 2.569910008268091816e-05 5.439516435763015913e-08 2.963443007084335809e-08 -7.696123919261853160e-09 1.541877222727791429e-06 1.326890914704917361e-06 1.989273149623095448e-07 7.319732931572345043e-08 2.237970866006054763e-08 6.469822571194224029e-08 1.541877222727791429e-06 1.989273149623095448e-07 1.541877222727791429e-06 1.326890914704917149e-06
1.187701945969245444e-06 1.036656254013702965e-06 6.541526710832914684e-07 4.885479185807564227e-07 2.740875222400403481e-07 1.613054503747406557e-07 5.439516435763015251e-08 2.587139706657016192e-05 1.860996182412561951e-08 -1.871533254292103973e-08 1.187701945969245656e-06 1.036656254013702965e-06 1.613054503747406557e-07 5.439516435763015913e-08 1.730265602967758504e-08 4.442082038662804986e-08 1.187701945969245232e-06 1.613054503747406557e-07 1.187701945969245232e-06 1.036656254013702965e-06
5.433786859902759928e-07 4.596753462862026419e-07 2.663962735751907820e-07 1.906005312080491523e-07 1.216064568785159412e-07 6.861585864859358705e-08 2.963443007084336471e-08 1.860996182412561951e-08 2.556835200000167311e-05 8.990263769611688307e-09 5.433786859902759928e-07 4.596753462862025890e-07 6.861585864859360029e-08 2.963443007084336140e-08 8.272594714117300144e-09 2.837433290077898418e-08 5.433786859902759928e-07 6.861585864859360029e-08 5.433786859902759928e-07 4.596753462862025890e-07
