,jobid,machine,date,sim type,nt,pauli twirling,dynamic decoupling,epsilon,mass,counts bare,counts mitigated
0,ceq5r5u3ckj0h3h00te0,ibmq_jakarta,2023-01-03 10:56:58.147315,evolution,1,False,False,0.3,1.0,"{'0x0': 46, '0x1': 36, '0x10': 59, '0x11': 56, '0x12': 29, '0x13': 37, '0x14': 12, '0x15': 12, '0x16': 9, '0x17': 7, '0x18': 39, '0x19': 39, '0x1a': 23, '0x1b': 25, '0x1c': 8, '0x1d': 11, '0x1e': 14, '0x1f': 6, '0x2': 33, '0x20': 38, '0x21': 48, '0x22': 27, '0x23': 30, '0x24': 7, '0x25': 9, '0x26': 5, '0x27': 5, '0x28': 39, '0x29': 45, '0x2a': 16, '0x2b': 32, '0x2c': 15, '0x2d': 6, '0x2e': 5, '0x2f': 7, '0x3': 31, '0x30': 34, '0x31': 41, '0x32': 34, '0x33': 23, '0x34': 15, '0x35': 13, '0x36': 6, '0x37': 9, '0x38': 32, '0x39': 35, '0x3a': 24, '0x3b': 15, '0x3c': 9, '0x3d': 13, '0x3e': 6, '0x3f': 3, '0x4': 10, '0x40': 15, '0x41': 21, '0x42': 16, '0x43': 13, '0x44': 9, '0x45': 3, '0x46': 5, '0x47': 4, '0x48': 26, '0x49': 26, '0x4a': 11, '0x4b': 11, '0x4c': 2, '0x4d': 4, '0x4e': 2, '0x4f': 3, '0x5': 15, '0x50': 14, '0x51': 18, '0x52': 15, '0x53': 9, '0x54': 2, '0x55': 9, '0x56': 5, '0x57': 1, '0x58': 14, '0x59': 19, '0x5a': 6, '0x5b': 11, '0x5c': 7, '0x5d': 10, '0x5e': 5, '0x5f': 8, '0x6': 7, '0x60': 15, '0x61': 12, '0x62': 8, '0x63': 13, '0x64': 7, '0x65': 5, '0x66': 2, '0x67': 3, '0x68': 14, '0x69': 16, '0x6a': 14, '0x6b': 7, '0x6c': 2, '0x6d': 2, '0x6e': 4, '0x7': 9, '0x70': 18, '0x71': 21, '0x72': 12, '0x73': 9, '0x74': 2, '0x75': 5, '0x76': 2, '0x77': 2, '0x78': 12, '0x79': 9, '0x7a': 5, '0x7b': 7, '0x7c': 4, '0x7d': 8, '0x7e': 1, '0x7f': 3, '0x8': 53, '0x9': 47, '0xa': 45, '0xb': 35, '0xc': 10, '0xd': 12, '0xe': 5, '0xf': 6}","{'0x0': 0.015705419749411798, '0x1': -0.007336283812401916, '0x2': 0.00576587485276949, '0x3': 0.003666796672408885, '0x4': -0.0027069143533979033, '0x5': 0.018068593333774256, '0x6': 0.0010534524824364275, '0x7': 0.0063091943210054095, '0x8': 0.00389491498993215, '0x9': 0.0009906484016806872, '0xa': 0.015528146667258495, '0xb': 0.009623060069896813, '0xc': 0.01091946943424542, '0xd': 0.011328658784368492, '0xe': 0.003172218813217061, '0xf': 0.003438401660061327, '0x10': 0.013079197708219522, '0x11': 0.018501428237978547, '0x12': 0.0023950166616897185, '0x13': 0.008832655257760088, '0x14': 0.014281067822234601, '0x15': 0.0008899408738232965, '0x16': 0.003871566712538352, '0x17': 0.00906272891635508, '0x18': 0.012522067299432563, '0x19': 0.009655372038696444, '0x1a': -0.0006431870361776377, '0x1b': 0.010502201918600714, '0x1c': -0.0015681810633208228, '0x1d': -0.001603719320822977, '0x1e': 0.013343731642544184, '0x1f': -0.006214593816060707, '0x20': 0.01265306565399134, '0x21': 0.01629014478119025, '0x22': 0.006905150891375463, '0x23': 0.006877217757589853, '0x24': -0.003933244440876194, '0x25': 0.004160487551755742, '0x26': 0.00398628604392266, '0x27': 0.0014113361634629548, '0x28': -0.001305179490060626, '0x29': 0.01123168631744531, '0x2a': -0.001316433909494682, '0x2b': 0.0069080201795790365, '0x2c': 0.020567763150153122, '0x2d': 0.005009490360273335, '0x2e': -0.0004331649629180412, '0x2f': 0.010950488891283153, '0x30': -0.006964858180871836, '0x31': 0.001269824118214614, '0x32': 0.007768165149616638, '0x33': -0.0003698540234394045, '0x34': 0.020283298133053705, '0x35': 0.011345668777926192, '0x36': 0.00488885868866523, '0x37': 0.011256399362864147, '0x38': 0.00561022177359182, '0x39': 0.010496313608011681, '0x3a': 0.005347262060071523, '0x3b': 0.004480093748712294, '0x3c': 0.005919110197859723, '0x3d': 0.005796277873965073, '0x3e': 0.007880819550302978, '0x3f': -0.0015511943615958174, '0x40': -0.0047837132077585935, '0x41': 0.018112738169346033, '0x42': 0.007046982871871538, '0x43': 0.005638124394060784, '0x44': 0.02789220235985284, '0x45': 0.006187875441515669, '0x46': 0.014620229567313257, '0x47': 0.012222551015727397, '0x48': 0.025393561270531027, '0x49': 0.021629892881445685, '0x4a': 0.007646664149263143, '0x4b': 0.0060015354180314165, '0x4c': 0.0034036149715039074, '0x4d': 0.01092575744887063, '0x4e': 0.004561094039752388, '0x4f': 0.00864809576456579, '0x50': 0.011241561581437604, '0x51': -0.0002029526263797011, '0x52': 0.006135869046698077, '0x53': 0.008420381191997091, '0x54': 0.0026731341574650204, '0x55': 0.028739480909030814, '0x56': 0.015344950630357481, '0x57': 0.0008540851854243921, '0x58': -7.230259004369059e-06, '0x59': 0.000354063052634651, '0x5a': -0.004264270419858591, '0x5b': -0.005449848961800672, '0x5c': 0.021439077614032007, '0x5d': 0.032092225944337895, '0x5e': 0.01502899863049862, '0x5f': 0.027458449645621528, '0x60': 0.0009188061744656204, '0x61': 0.0014844195452951125, '0x62': 0.004030999621903622, '0x63': 0.008677290760645473, '0x64': 0.022441639708296515, '0x65': 0.015830201009226712, '0x66': 0.005120959166082855, '0x67': 0.00968647038341017, '0x68': 0.011663420170548172, '0x69': 0.01518412390893612, '0x6a': 0.00770460046948581, '0x6b': 0.007294460196516098, '0x6c': 0.004413134282102814, '0x6d': 0.004944594025957487, '0x6e': 0.013457574798651048, '0x70': 0.016930858146331506, '0x71': 0.014947988382252073, '0x72': 0.009549007735411915, '0x73': 0.006284279505409246, '0x74': 0.003994769823357118, '0x75': 0.015133950339167566, '0x76': 0.005893962956584939, '0x77': 0.005787948834529107, '0x78': 0.005324985321350737, '0x79': -0.00859810285864298, '0x7a': 0.003422218353218883, '0x7b': 0.0015771558036428068, '0x7c': 0.012093003947354975, '0x7d': 0.027763954364997595, '0x7e': 0.0020769231276378764, '0x7f': 0.01021075278170909}"
1,ceq5r5u3ckj0h3h00te0,ibmq_jakarta,2023-01-03 10:56:58.772990,rescaling,1,False,False,0.3,1.0,"{'0x0': 48, '0x1': 41, '0x10': 45, '0x11': 62, '0x12': 34, '0x13': 36, '0x14': 23, '0x15': 15, '0x16': 7, '0x17': 8, '0x18': 44, '0x19': 45, '0x1a': 29, '0x1b': 21, '0x1c': 5, '0x1d': 10, '0x1e': 5, '0x1f': 12, '0x2': 39, '0x20': 23, '0x21': 30, '0x22': 26, '0x23': 37, '0x24': 13, '0x25': 11, '0x26': 4, '0x27': 2, '0x28': 32, '0x29': 39, '0x2a': 24, '0x2b': 16, '0x2c': 12, '0x2d': 15, '0x2e': 5, '0x2f': 12, '0x3': 44, '0x30': 40, '0x31': 50, '0x32': 24, '0x33': 30, '0x34': 8, '0x35': 15, '0x36': 3, '0x37': 7, '0x38': 24, '0x39': 34, '0x3a': 23, '0x3b': 25, '0x3c': 3, '0x3d': 10, '0x3e': 1, '0x3f': 9, '0x4': 18, '0x40': 14, '0x41': 14, '0x42': 11, '0x43': 12, '0x44': 2, '0x45': 6, '0x46': 5, '0x47': 4, '0x48': 22, '0x49': 17, '0x4a': 20, '0x4b': 11, '0x4c': 8, '0x4d': 2, '0x4e': 3, '0x4f': 3, '0x5': 17, '0x50': 20, '0x51': 21, '0x52': 12, '0x53': 21, '0x54': 3, '0x55': 4, '0x56': 1, '0x57': 2, '0x58': 16, '0x59': 10, '0x5a': 10, '0x5b': 7, '0x5c': 5, '0x5d': 4, '0x5e': 1, '0x5f': 3, '0x6': 8, '0x60': 11, '0x61': 9, '0x62': 15, '0x63': 11, '0x64': 1, '0x65': 7, '0x66': 2, '0x67': 1, '0x68': 16, '0x69': 21, '0x6a': 9, '0x6b': 8, '0x6c': 7, '0x6e': 3, '0x6f': 2, '0x7': 6, '0x70': 16, '0x71': 14, '0x72': 5, '0x73': 7, '0x74': 11, '0x75': 5, '0x77': 2, '0x78': 10, '0x79': 6, '0x7a': 10, '0x7b': 8, '0x7c': 4, '0x7d': 2, '0x7e': 1, '0x8': 52, '0x9': 63, '0xa': 46, '0xb': 30, '0xc': 18, '0xd': 29, '0xe': 9, '0xf': 6}","{'0x0': 0.0017001708018334995, '0x1': 0.002710678873486772, '0x2': 0.011617143198819433, '0x3': 0.015331081462926261, '0x4': 0.021690163058507985, '0x5': 0.013523603443826004, '0x6': 0.002189527537099959, '0x7': 0.0011874973973535134, '0x8': 0.005311344607549785, '0x9': -0.003995913457924411, '0xa': 0.006366225910501393, '0xb': 0.00759171602577588, '0xc': 0.011341602232756633, '0xd': 0.042378024450657914, '0xe': 0.008215827636202988, '0xf': 0.002263628378162711, '0x10': -0.010034646756753885, '0x11': 0.010234710627812702, '0x12': 0.0047828895698084906, '0x13': -3.1707957754777694e-05, '0x14': 0.030662490825782103, '0x15': 0.014965129889637961, '0x16': 0.008256048388524645, '0x17': 0.008339396562527525, '0x18': 0.014898587547317823, '0x19': 0.013630921642652678, '0x1a': 0.005572373440885248, '0x1b': -0.002109850698208525, '0x1c': -0.0029118062527532687, '0x1d': 0.006587829037655609, '0x1e': 0.005320236955666387, '0x1f': 0.01353203432285784, '0x20': -0.00801229136405798, '0x21': 0.008295380391866329, '0x22': 0.0021894327658706523, '0x23': 0.013639027660305168, '0x24': 0.01921589789331648, '0x25': 0.002785414940470357, '0x26': 0.002239046413377596, '0x27': 0.00010580087642287165, '0x28': 0.0037012300788694507, '0x29': -0.007295106408078813, '0x2a': 0.006415722974155174, '0x2b': -0.007282213385618998, '0x2c': 0.004989094886953543, '0x2d': 0.022806342263557232, '0x2e': 0.0015863951049638907, '0x2f': 0.01604835301959604, '0x30': 0.01742012546522634, '0x31': 0.00934781023613647, '0x32': 0.007268947106188624, '0x33': 0.007761040123086041, '0x34': -0.009574918657473204, '0x35': 0.01471578946468142, '0x36': 0.0038404442666528176, '0x37': 0.007025367218090118, '0x38': 0.008328736945683627, '0x39': 0.007785549780377203, '0x3a': 0.006794331535752818, '0x3b': -0.00024981756982878214, '0x3c': -0.003388279627274151, '0x3d': 0.01192651200827129, '0x3e': -0.001194383658397262, '0x3f': 0.014313833842065683, '0x40': 0.01073108069420871, '0x41': 0.002288539091651938, '0x42': -0.00013761704043099433, '0x43': 0.0037249998454867584, '0x44': 0.003159918978360147, '0x45': 0.01783013972829815, '0x46': 0.015339931715473471, '0x47': 0.012444176852190247, '0x48': 0.006969507428726842, '0x49': 0.015283687073046608, '0x4a': 0.016711729038552833, '0x4b': 0.005906946506101368, '0x4c': 0.024220241792527165, '0x4d': 0.0036114460621385716, '0x4e': 0.008015541107904546, '0x4f': 0.009120041527098893, '0x50': 0.016613831241899038, '0x51': 0.015507301896888454, '0x52': 0.010685677025635174, '0x53': 0.021186418339561863, '0x54': 0.005887714992306349, '0x55': 0.01104188669992765, '0x56': 0.0020251978063929787, '0x57': 0.005058467825453379, '0x58': 0.0069267929362772955, '0x59': 0.0019772714110897556, '0x5a': 0.008844690729383993, '0x5b': 0.0008174867102505707, '0x5c': 0.015078229885514122, '0x5d': 0.012610476089275714, '0x5e': 0.002075649674430052, '0x5f': 0.009629661362943796, '0x60': 0.011452981318104889, '0x61': -0.0067827497305807585, '0x62': 0.013128671383707548, '0x63': 0.010791752186777507, '0x64': -0.0009235670681075669, '0x65': 0.023561199172755308, '0x66': 0.0058037968868356596, '0x67': 0.0022834387712869957, '0x68': 0.002260526167630838, '0x69': 0.025123099391359507, '0x6a': 0.0031563128617883274, '0x6b': 0.004892371592203559, '0x6c': 0.022958318716988356, '0x6e': 0.009534890945543812, '0x6f': 0.006207361271952647, '0x70': -0.006732875881003185, '0x71': 0.005758475751380378, '0x72': 0.004414346794791387, '0x73': 0.0031384423812921528, '0x74': 0.03720402710861837, '0x75': 0.015575109725129056, '0x77': 0.006506467776214561, '0x78': 0.0027452296360602106, '0x79': 0.0018179666601632232, '0x7a': 0.009604293424951688, '0x7b': 0.00939309984856645, '0x7c': 0.012325519727217451, '0x7d': 0.006045051421153918, '0x7e': 0.0029038014342493623}"
2,ceq5r5u3ckj0h3h00te0,ibmq_jakarta,2023-01-03 10:56:58.773046,evolution,2,False,False,0.3,1.0,"{'0x0': 59, '0x1': 51, '0x10': 37, '0x11': 48, '0x12': 33, '0x13': 33, '0x14': 14, '0x15': 15, '0x16': 8, '0x17': 10, '0x18': 62, '0x19': 34, '0x1a': 34, '0x1b': 31, '0x1c': 14, '0x1d': 13, '0x1e': 7, '0x1f': 11, '0x2': 48, '0x20': 40, '0x21': 27, '0x22': 20, '0x23': 29, '0x24': 10, '0x25': 10, '0x26': 5, '0x27': 7, '0x28': 38, '0x29': 29, '0x2a': 17, '0x2b': 17, '0x2c': 4, '0x2d': 5, '0x2e': 2, '0x2f': 5, '0x3': 35, '0x30': 42, '0x31': 38, '0x32': 34, '0x33': 31, '0x34': 11, '0x35': 7, '0x36': 7, '0x37': 9, '0x38': 40, '0x39': 47, '0x3a': 32, '0x3b': 31, '0x3c': 5, '0x3d': 11, '0x3f': 4, '0x4': 15, '0x40': 27, '0x41': 21, '0x42': 15, '0x43': 19, '0x44': 6, '0x45': 6, '0x46': 3, '0x47': 1, '0x48': 14, '0x49': 15, '0x4a': 10, '0x4b': 13, '0x4c': 2, '0x4d': 2, '0x4e': 3, '0x4f': 4, '0x5': 5, '0x50': 20, '0x51': 8, '0x52': 15, '0x53': 10, '0x54': 1, '0x55': 5, '0x56': 1, '0x57': 4, '0x58': 12, '0x59': 14, '0x5a': 15, '0x5b': 9, '0x5c': 4, '0x5d': 3, '0x5e': 4, '0x5f': 3, '0x6': 9, '0x60': 13, '0x61': 10, '0x62': 9, '0x63': 10, '0x64': 2, '0x65': 2, '0x66': 5, '0x67': 5, '0x68': 6, '0x69': 7, '0x6a': 9, '0x6b': 15, '0x6c': 4, '0x6d': 2, '0x6e': 3, '0x6f': 3, '0x7': 4, '0x70': 18, '0x71': 9, '0x72': 15, '0x73': 6, '0x74': 2, '0x75': 5, '0x76': 4, '0x77': 4, '0x78': 19, '0x79': 9, '0x7a': 14, '0x7b': 13, '0x7c': 4, '0x7d': 5, '0x7e': 2, '0x7f': 3, '0x8': 47, '0x9': 53, '0xa': 39, '0xb': 42, '0xc': 15, '0xd': 19, '0xe': 9, '0xf': 6}","{'0x0': 0.006302066376528889, '0x1': 0.017017723043584003, '0x2': 0.010969305134488483, '0x3': 0.0031307289021667672, '0x4': 0.010642652560444912, '0x5': -0.0059136937643714796, '0x6': 0.007620843242610291, '0x7': 0.004070020534952594, '0x8': 0.002454671623948722, '0x9': 0.0018508134101296585, '0xa': 0.008817238815665382, '0xb': 0.014483211146776044, '0xc': 0.018312178193167328, '0xd': 0.026560078389833208, '0xe': 0.00832280993168911, '0xf': 0.0008698159133482276, '0x10': -0.0071205714306554965, '0x11': 0.011952921610406416, '0x12': 0.0008052666743612036, '0x13': 0.00621638458493455, '0x14': 0.01860180222831109, '0x15': 0.013906831403538038, '0x16': 0.010112537647318932, '0x17': 0.00765585841704868, '0x18': 0.017743863679160636, '0x19': -0.0011540462129478808, '0x1a': 0.0064041486264033165, '0x1b': 0.00320617461654333, '0x1c': 0.013336420551299587, '0x1d': 0.014264768166351843, '0x1e': 0.0026774748507244744, '0x1f': 0.012273118891152264, '0x20': 0.005384298625707056, '0x21': -0.00057963556736017, '0x22': 0.0055969638707895454, '0x23': 0.008930152676697454, '0x24': 0.011352012648799242, '0x25': 0.012519603787671644, '0x26': -0.001748339266396104, '0x27': 0.0013235724842761993, '0x28': 0.018300362686185043, '0x29': 0.008975716122885061, '0x2a': 0.005000243845745285, '0x2b': -0.002812629378713187, '0x2c': -0.0020403435208988146, '0x2d': 0.003482172147873539, '0x2e': -0.0027291788987282247, '0x2f': 0.002628788157909297, '0x30': 0.0019029991755466875, '0x31': 0.014619007126305464, '0x32': 0.006550359081604666, '0x33': 0.00911757930988834, '0x34': 0.013764701881774293, '0x35': 0.000590865256061296, '0x36': 0.0032855732916227897, '0x37': 0.007105784042539736, '0x38': 0.009057514664133686, '0x39': 0.016021742964813495, '0x3a': 0.00868829030915823, '0x3b': 0.009019292406190513, '0x3c': -0.0003561580413014915, '0x3d': 0.008361308844551043, '0x3f': 0.0002834848642610671, '0x40': 0.016460568499743866, '0x41': 0.010195215473439203, '0x42': 0.009340607402894085, '0x43': 0.020550316212638354, '0x44': 0.01751571820538321, '0x45': 0.01885628026259836, '0x46': 0.00816549314863071, '0x47': 0.0007702402500272081, '0x48': 0.011327349227438614, '0x49': 0.012938776148780159, '0x4a': 0.004134940717561332, '0x4b': 0.00538476669004893, '0x4c': 0.003988172610298351, '0x4d': 0.004328709970653847, '0x4e': 0.008145013195746426, '0x4f': 0.012773914399223856, '0x50': 0.020691792553131142, '0x51': -0.002872529793857632, '0x52': 0.014849504136060067, '0x53': 0.0023957613280972114, '0x54': 0.0003957718304739961, '0x55': 0.01504070261136651, '0x56': 0.0009028099054169576, '0x57': 0.01247830237391139, '0x58': 0.0032451011555510376, '0x59': 0.010376629355972552, '0x5a': 0.008175735208575613, '0x5b': 0.0035307056614210784, '0x5c': 0.011729190635649086, '0x5d': 0.008215830477168305, '0x5e': 0.01245699384078701, '0x5f': 0.008885783230477246, '0x60': 0.01028891099233368, '0x61': 0.0076034394057788906, '0x62': -0.001153240021356616, '0x63': 0.00011376111770018175, '0x64': 0.0046894352960203745, '0x65': 0.004895597929003678, '0x66': 0.01564213758665029, '0x67': 0.01647204890886918, '0x68': -0.003404148273576837, '0x69': 0.0034901288783767107, '0x6a': 0.0032800208887186918, '0x6b': 0.011913593733951254, '0x6c': 0.012848331617199837, '0x6d': 0.005658085346147334, '0x6e': 0.009287897972698229, '0x6f': 0.009369736271744084, '0x70': 0.01669376270668763, '0x71': -0.0010544861073036702, '0x72': 0.008780361984684855, '0x73': -0.0025903173796002865, '0x74': 0.0044276970947729755, '0x75': 0.016453738655928418, '0x76': 0.012417043284108822, '0x77': 0.01299279464633536, '0x78': 0.01391124413157285, '0x79': -0.0013677166009029582, '0x7a': 0.012078950610618642, '0x7b': 0.009177555432166177, '0x7c': 0.012334929859403909, '0x7d': 0.016840819679226814, '0x7e': 0.004731484917766185, '0x7f': 0.009812709150461434}"
3,ceq5r5u3ckj0h3h00te0,ibmq_jakarta,2023-01-03 10:56:58.773057,rescaling,2,False,False,0.3,1.0,"{'0x0': 59, '0x1': 53, '0x10': 56, '0x11': 51, '0x12': 45, '0x13': 38, '0x14': 11, '0x15': 15, '0x16': 7, '0x17': 13, '0x18': 50, '0x19': 43, '0x1a': 20, '0x1b': 27, '0x1c': 11, '0x1d': 12, '0x1e': 11, '0x1f': 7, '0x2': 41, '0x20': 36, '0x21': 32, '0x22': 19, '0x23': 13, '0x24': 6, '0x25': 9, '0x26': 4, '0x27': 5, '0x28': 36, '0x29': 47, '0x2a': 25, '0x2b': 27, '0x2c': 12, '0x2d': 13, '0x2e': 6, '0x2f': 8, '0x3': 38, '0x30': 39, '0x31': 41, '0x32': 16, '0x33': 35, '0x34': 11, '0x35': 6, '0x36': 3, '0x37': 7, '0x38': 31, '0x39': 39, '0x3a': 15, '0x3b': 17, '0x3c': 13, '0x3d': 14, '0x3e': 6, '0x3f': 6, '0x4': 18, '0x40': 10, '0x41': 12, '0x42': 10, '0x43': 13, '0x44': 7, '0x45': 8, '0x46': 1, '0x47': 3, '0x48': 19, '0x49': 25, '0x4a': 22, '0x4b': 11, '0x4c': 9, '0x4d': 2, '0x4e': 1, '0x4f': 3, '0x5': 15, '0x50': 17, '0x51': 30, '0x52': 12, '0x53': 7, '0x54': 6, '0x55': 5, '0x56': 2, '0x58': 15, '0x59': 13, '0x5a': 10, '0x5b': 7, '0x5c': 3, '0x5d': 6, '0x5e': 3, '0x5f': 2, '0x6': 7, '0x60': 9, '0x61': 14, '0x62': 8, '0x63': 2, '0x64': 1, '0x65': 6, '0x66': 3, '0x67': 1, '0x68': 12, '0x69': 13, '0x6a': 10, '0x6b': 10, '0x6c': 3, '0x6d': 4, '0x6e': 1, '0x6f': 2, '0x7': 11, '0x70': 11, '0x71': 12, '0x72': 7, '0x73': 7, '0x74': 3, '0x75': 3, '0x76': 1, '0x77': 3, '0x78': 7, '0x79': 8, '0x7a': 3, '0x7b': 8, '0x7c': 2, '0x7d': 5, '0x7e': 3, '0x7f': 2, '0x8': 63, '0x9': 71, '0xa': 47, '0xb': 39, '0xc': 12, '0xd': 16, '0xe': 6, '0xf': 12}","{'0x0': 0.014013628232130485, '0x1': 0.0158379886509158, '0x2': 0.009495374155935347, '0x3': 0.004656870977642662, '0x4': 0.014223933908809178, '0x5': 0.0069782037823274455, '0x6': 0.007962193466389772, '0x7': 0.010550289182921118, '0x8': 0.020745286965269675, '0x9': 0.008493240492205898, '0xa': 0.00680143718304957, '0xb': 0.005742167600611893, '0xc': -0.00029627854423368955, '0xd': 0.021062523075565817, '0xe': 0.006208092280665118, '0xf': 0.012910352576547022, '0x10': 0.015493243614036438, '0x11': -0.002016809295046822, '0x12': 0.01272260211465158, '0x13': 0.0032956636582263943, '0x14': 0.004141675250492011, '0x15': 0.014099812012439568, '0x16': 0.005677407654077826, '0x17': 0.019477960059021745, '0x18': 0.00985902693908303, '0x19': 0.01047669100766799, '0x1a': -0.004191353407421311, '0x1b': 0.006026889044168655, '0x1c': 0.010630079540538741, '0x1d': 0.006551773597724035, '0x1e': 0.011691938448125357, '0x1f': 0.0065934364449312865, '0x20': 0.00892785270140337, '0x21': 0.006087808161313631, '0x22': 0.004801126625440579, '0x23': 0.0014513930499732628, '0x24': 0.006475491669286673, '0x25': 0.0023320110433589923, '0x26': -4.012083697887479e-05, '0x27': 0.005785128524973173, '0x28': 0.0029501425015240803, '0x29': 0.009531783124970477, '0x2a': 0.002267499849458372, '0x2b': 0.002859566984104233, '0x2c': 0.012549741753793243, '0x2d': 0.012865300939485565, '0x2e': 0.007349990079950238, '0x2f': 0.009022002226298648, '0x30': 0.006434121783409358, '0x31': 0.012970431102258446, '0x32': 0.0017722549449734001, '0x33': 0.012461080644005378, '0x34': 0.011253884199440619, '0x35': 0.00297118186054575, '0x36': 0.0024787487350764674, '0x37': 0.0051533091483694764, '0x38': 0.0012066290592712826, '0x39': 0.008529331178843799, '0x3a': 0.004142879495939312, '0x3b': 7.768698620269412e-05, '0x3c': 0.016700888793326374, '0x3d': 0.013183687335137782, '0x3e': 0.003455361801309445, '0x3f': 0.005876772316164443, '0x40': -0.004540051342227439, '0x41': -0.006051412126267899, '0x42': 0.007862483727205204, '0x43': 0.008553439396203986, '0x44': 0.019756515263470973, '0x45': 0.024893623057915686, '0x46': 0.0015226360842664208, '0x47': 0.00888688041547822, '0x48': 3.4961633704412715e-05, '0x49': 0.025883023839848706, '0x4a': 0.023505104431450624, '0x4b': 0.005462156617488505, '0x4c': 0.028761648252983142, '0x4d': 0.0030909435774518503, '0x4e': 0.0013641594300823632, '0x4f': 0.00911231490271124, '0x50': 0.004877197206451267, '0x51': 0.02540300321149902, '0x52': 0.008808455263900034, '0x53': 0.006601733562919261, '0x54': 0.017853769370784513, '0x55': 0.014102719579348229, '0x56': 0.005586516631219365, '0x58': 0.010850179339677891, '0x59': 0.0008572000448993411, '0x5a': 0.004854424686700409, '0x5b': 0.003461118910113875, '0x5c': 0.007276969279910976, '0x5d': 0.019347686916701183, '0x5e': 0.008910818789006706, '0x5f': 0.005892932427818204, '0x60': 0.007849645276666902, '0x61': 0.002908211058338643, '0x62': 0.0021633116465784204, '0x63': -0.00035602085330134107, '0x64': 0.001017161079943449, '0x65': 0.019666378220093504, '0x66': 0.009918025594083184, '0x67': 0.002280350963865749, '0x68': 0.007169895796706434, '0x69': 0.006429169515432205, '0x6a': 0.009742065296605647, '0x6b': 0.007665940186891323, '0x6c': 0.008667458914124779, '0x6d': 0.012254694873589178, '0x6e': 0.002034022415916213, '0x6f': 0.006150913455950053, '0x70': 0.005782587740736895, '0x71': 0.007554722009665671, '0x72': 0.006337011759897563, '0x73': 0.0010875252098325777, '0x74': 0.008968142777844341, '0x75': 0.008749068229749708, '0x76': 0.002071776857711836, '0x77': 0.01007871782863795, '0x78': 0.003938201602537975, '0x79': -0.002363207568772041, '0x7a': -0.004051855644575192, '0x7b': 0.005540945095141027, '0x7c': 0.004970867204481681, '0x7d': 0.016806835001243386, '0x7e': 0.010136852583992075, '0x7f': 0.00624712503557452}"
