,jobid,machine,date,sim type,nt,pauli twirling,dynamic decoupling,epsilon,mass,counts bare,counts mitigated
10,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078660,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
11,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078665,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
12,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078670,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
13,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078673,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
14,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078678,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
15,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078682,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
16,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078687,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
17,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078691,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
18,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078696,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
19,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078700,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
20,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078705,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
21,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078711,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
22,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078714,evolution,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
