5.854628490214837111e-01 -9.682840300115093390e-02 -5.339078967112234064e-01 -4.737378623021941126e-01 -7.507540072960074140e-02 4.143014595019058333e-01 5.713951130704567616e-01 3.136792140278237273e-01 -1.201351124393657821e-01 -3.823175949692457221e-01 -2.059882356879570997e-01 -1.498685841346561118e-02 1.813952981741586146e-01 2.168829846247864179e-01 1.107477201265950617e-01 -9.977101307700422805e-02 -2.271383366735880149e-01 -1.483046372639764965e-01 3.452453906231667258e-02 1.908169435894821186e-01
5.447294611056000273e-05 -5.847454213659120544e-06 -3.224262596061623382e-05 -2.860896568805233823e-05 -4.533793336788099862e-06 2.501960932951405623e-05 3.450647390671469748e-05 1.894304547997633682e-05 -7.254943257027909195e-06 -2.308810805887569345e-05 -1.243960180489020162e-05 -9.050543607363952587e-07 1.095443762130237603e-05 1.309753422557323836e-05 6.688039899818467776e-06 -6.025158039746173632e-06 -1.371685355432030444e-05 -8.956097066520028941e-06 2.084932263234606923e-06 1.152340951876082244e-05
-5.847454213659120544e-06 2.551671113997437234e-05 5.332536446245726424e-06 4.731573427278525609e-06 7.498340314371371831e-07 -4.137937734458442706e-06 -5.706949240540905336e-06 -3.132948307257959760e-06 1.199878985688130882e-06 3.818491020216556662e-06 2.057358171830905841e-06 1.496849347927061388e-07 -1.811730159171061883e-06 -2.166172156670244796e-06 -1.106120095903192537e-06 9.964875342530214463e-07 2.268600007814942996e-06 1.481229043864754259e-06 -3.448223260485213893e-07 -1.905831160243145876e-06
-3.224262596061623382e-05 5.332536446245726424e-06 4.946722025211870049e-05 2.608970445028370024e-05 4.134554512918492389e-06 -2.281642125710212096e-05 -3.146788722332525959e-05 -1.727495021489925488e-05 6.616084182955398602e-06 2.105500499879442937e-05 1.134418972386469935e-05 8.253566745656270348e-07 -9.989806799558736223e-06 -1.194418563392476241e-05 -6.099101457933477178e-06 5.494591948456072074e-06 1.250896866115971625e-05 8.167437021015484051e-06 -1.901336355175137366e-06 -1.050867591237700223e-05
-2.860896568805233823e-05 4.731573427278526456e-06 2.608970445028370024e-05 4.423403646554617611e-05 3.668600948941019683e-06 -2.024506979257550726e-05 -2.792153799592093076e-05 -1.532810815609571576e-05 5.870468665010037445e-06 1.868216057550814975e-05 1.006572898141818104e-05 7.323411192343747985e-07 -8.863981497907296242e-06 -1.059810690947054012e-05 -5.411748551470462257e-06 4.875365694941802604e-06 1.109924035521083532e-05 7.246988064153770503e-06 -1.687060682126040203e-06 -9.324375408233956196e-06
-4.533793336788099015e-06 7.498340314371370772e-07 4.134554512918492389e-06 3.668600948941019683e-06 2.521303478396642850e-05 -3.208328589338722652e-06 -4.424853533647626653e-06 -2.429115242453394060e-06 9.303199565988152172e-07 2.960647234073792772e-06 1.595162002131628081e-06 1.160574388757914022e-07 -1.404715594783217802e-06 -1.679530361658335703e-06 -8.576244870423974371e-07 7.726214482253530139e-07 1.758947265502848351e-06 1.148463266910929133e-06 -2.673562044423895596e-07 -1.477676318554106420e-06
2.501960932951406301e-05 -4.137937734458443553e-06 -2.281642125710212096e-05 -2.024506979257550726e-05 -3.208328589338722652e-06 3.963743082245538816e-05 2.441842813034194470e-05 1.340500324295929964e-05 -5.133944169154067367e-06 -1.633824739164433900e-05 -8.802856051416915501e-06 -6.404596691461351758e-07 7.751882979617761074e-06 9.268440439219123090e-06 4.732776292010452176e-06 -4.263689444630983403e-06 -9.706700359940812931e-06 -6.337761810679516799e-06 1.475397595363071091e-06 8.154514654584984275e-06
3.450647390671469748e-05 -5.706949240540904489e-06 -3.146788722332525959e-05 -2.792153799592093414e-05 -4.424853533647625806e-06 2.441842813034194470e-05 5.307772782799427129e-05 1.848787439206529514e-05 -7.080618573147228675e-06 -2.253333774625228053e-05 -1.214069806775368097e-05 -8.833073518707684638e-07 1.069122000432455545e-05 1.278282142457680110e-05 6.527336996982137360e-06 -5.880383127882814106e-06 -1.338725950031056185e-05 -8.740896377195077953e-06 2.034834675310824757e-06 1.124652041702461443e-05
1.894304547997633682e-05 -3.132948307257959760e-06 -1.727495021489925488e-05 -1.532810815609571238e-05 -2.429115242453393636e-06 1.340500324295929794e-05 1.848787439206529853e-05 3.328112731201606113e-05 -3.887052615694607011e-06 -1.237014372714166399e-05 -6.664888341760299609e-06 -4.849099152964857532e-07 5.869167256146191406e-06 7.017395294077106269e-06 3.583317203932097395e-06 -3.228158441581407417e-06 -7.349214128693700801e-06 -4.798496596800819493e-06 1.117064754366138791e-06 6.174010950151677137e-06
-7.254943257027909195e-06 1.199878985688130670e-06 6.616084182955398602e-06 5.870468665010037445e-06 9.303199565988152172e-07 -5.133944169154068214e-06 -7.080618573147228675e-06 -3.887052615694607011e-06 2.598265890308006321e-05 4.737606258537295664e-06 2.552566681266196697e-06 1.857142730277926620e-07 -2.247815719724493381e-06 -2.687572319059210110e-06 -1.372364491968255036e-06 1.236343244972139376e-06 2.814654673335410362e-06 1.837762600825206041e-06 -4.278214617559097595e-07 -2.364566941412175997e-06
